Public Food Key,Classification,Name,Energy_kCal,Total_fibre_g,Has_High_Fibre,Category,Sub_Category,High_Cholesterol,High_Sugar,CVD
F008571,21202,"Soup, cream variety, instant dry mix",389.10133843212236,6.5,True,,,0,0,0
F008670,21202,"Soup, vegetable, instant dry mix",287.04588910133845,3.3,False,,,0,0,0
F008661,21202,"Soup, vegetable & noodle, instant dry mix",361.85468451242826,3.9,False,,,0,0,0
F000279,28102,"Bar, cherry & coconut centre, dark chocolate-coated",426.62523900573615,4.7,False,Chocolates,Chocolates,1,1,1
F000285,28102,"Bar, coconut cream centre, milk chocolate-coated",424.9521988527724,7.4,True,Chocolates,Chocolates,1,1,1
F000296,28103,"Bar, honeycomb centre, milk chocolate-coated",423.51816443594646,0.3,False,Chocolates,Chocolates,1,1,1
F000348,28103,"Bar, nougat & caramel centre, milk chocolate-coated",409.1778202676864,1.6,False,Chocolates,Chocolates,1,1,1
F002916,28101,"Chocolate, compound, cooking",511.472275334608,4.6,False,Chocolates,Chocolates,1,1,1
F002921,28101,"Chocolate, dark, high cocoa solids",526.2906309751434,1.2,False,Chocolates,Chocolates,1,1,1
F002929,28101,"Chocolate, milk",520.793499043977,2.3,False,Chocolates,Chocolates,1,1,1
F002934,28103,"Chocolate, milk, fondant or caramel filled",478.48948374760994,2,False,Chocolates,Chocolates,1,1,1
F002937,28102,"Chocolate, milk, with dried fruit & nuts",489.7227533460803,3,False,Chocolates,Chocolates,1,1,1
F002939,28102,"Chocolate, milk, with nuts",555.6883365200764,4.7,False,Chocolates,Chocolates,1,1,1
F002946,28101,"Chocolate, white",543.2600382409178,0.2,False,Chocolates,Chocolates,1,1,1
F003097,28102,"Confectionery, almond, chocolate-coated",528.2026768642447,3.6,False,Chocolates,Chocolates,1,1,1
F003100,28103,"Confectionery, chocolate centre, sugar-coated",485.65965583173994,1.8,False,Chocolates,Chocolates,1,1,1
F003105,28102,"Confectionery, dried fruit & nuts, chocolate-coated",484.2256214149139,3.8,False,Chocolates,Chocolates,1,1,1
F003114,28102,"Confectionery, peanut, chocolate-coated",557.8393881453154,4.3,False,Chocolates,Chocolates,1,1,1
F003118,28103,"Confectionery, sultana, chocolate-coated",440.96558317399615,2.6,False,Chocolates,Chocolates,1,1,1
F004600,27201,"Jam, berry",262.90630975143404,1.6,False,,,0,0,0
F004607,27201,"Jam, stone fruit",250.95602294455065,0.9,False,,,0,0,0
F004604,27201,"Jam, plum",250.95602294455065,0.9,False,,,0,0,0
F005421,27201,"Marmalade, orange",253.585086042065,0.8,False,,,0,0,0
F008777,27204,"Spread, hazelnut & chocolate flavoured",524.1395793499044,3.7,False,,,0,0,0
F002257,28401,"Caramels, soft & hard",387.189292543021,1.5,False,Lollies or Liquorice,Lollies or Liquorice,1,1,1
F005214,28401,"Liquorice, black",321.4627151051625,3,False,Lollies or Liquorice,Lollies or Liquorice,1,1,1
F005213,28401,"Liquorice, allsorts",358.0305927342256,1.2,False,Lollies or Liquorice,Lollies or Liquorice,1,1,1
F005215,28103,"Liquorice, chocolate-coated",381.2141491395793,2.8,False,Chocolates,Chocolates,1,1,1
F005235,28401,"Lolly, hard varieties",374.28298279158696,0,False,Lollies or Liquorice,Lollies or Liquorice,1,1,1
F005236,28401,"Lolly, jelly varieties",322.65774378585087,0,False,Lollies or Liquorice,Lollies or Liquorice,1,1,1
F005241,28401,"Lolly, mint flavoured, sugar sweetened",379.54110898661565,0,False,Lollies or Liquorice,Lollies or Liquorice,1,1,1
F000144,24402,"Artichoke, globe, raw",34.655831739961755,8.1,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000142,24402,"Artichoke, globe, boiled, drained",40.63097514340344,9.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000146,24302,"Artichoke, jerusalem, peeled, raw",58.556405353728486,3,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000145,24302,"Artichoke, jerusalem, peeled, boiled, drained",62.8585086042065,3.2,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000141,24402,"Artichoke heart, canned in brine, drained",24.8565965583174,4.7,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000155,24402,"Asparagus, green, raw",21.03250478011472,2.2,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000151,24402,"Asparagus, green, boiled, drained",24.8565965583174,2.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000149,24402,"Asparagus, canned in brine, drained",24.1395793499044,3.9,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000162,24705,"Avocado, raw",138.38432122370935,7.5,True,Vegetables,Vegetables,2,0,2
F000253,24402,"Bamboo shoot, canned in water, heated, drained",13.623326959847036,2.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000396,24403,"Basil, green, raw",28.441682600382407,4.2,True,Vegetables,Vegetables,2,0,2
F000419,24502,"Bean, broad, fresh, raw",56.16634799235182,7.1,True,Vegetables,Vegetables,2,0,2
F000418,24502,"Bean, broad, fresh, boiled, drained",60.22944550669216,7.6,True,Vegetables,Vegetables,2,0,2
F000422,24502,"Bean, butter, fresh, raw",24.8565965583174,2.3,True,Vegetables,Vegetables,2,0,2
F000421,24502,"Bean, butter, fresh, boiled, drained",26.76864244741874,2.5,True,Vegetables,Vegetables,2,0,2
F000431,24502,"Bean, green, fresh, raw",25.334608030592733,2.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000430,24502,"Bean, green, fresh, boiled, drained",27.48565965583174,3,True,Vegetables,Non-Starchy Vegetables,2,2,2
F000434,24502,"Bean, green, frozen, boiled, drained",26.051625239005734,3.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001015,24302,"Beetroot, fresh, purple, peeled, raw",48.040152963671126,3.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001013,24302,"Beetroot, fresh, purple, peeled, baked, no added fat",58.79541108986616,4.3,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001014,24302,"Beetroot, fresh, purple, peeled, boiled, drained",51.864244741873804,3.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001010,24302,"Beetroot, canned in brine, drained",47.56214149139579,3.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001301,24201,"Bok choy, raw",18.881453154875715,2.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001300,24201,"Bok choy, fried, no added fat",27.007648183556405,3.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001302,24201,"Bok choy, steamed",19.59847036328872,2.6,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001905,24202,"Broccoli, fresh, raw",31.309751434034414,3.7,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001904,24202,"Broccoli, fresh, microwaved",27.007648183556405,2.9,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001900,24202,"Broccoli, fresh, boiled, drained",23.900573613766728,2.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001899,24202,"Broccoli, fresh, baked, no added fat",38.24091778202677,4.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001909,24202,"Broccolini, fresh, raw",29.15869980879541,2.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001908,24202,"Broccolini, fresh, boiled, drained",30.353728489483746,2.6,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001914,24201,"Brussels sprout, fresh, raw",35.85086042065009,4.5,True,Vegetables,Vegetables,2,0,2
F001913,24201,"Brussels sprout, fresh, boiled, drained",37.284894837476095,4.7,True,Vegetables,Vegetables,2,0,2
F001996,24201,"Cabbage, Chinese, raw",10.51625239005736,1.1,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001993,24201,"Cabbage, Chinese, boiled, drained",10.994263862332696,1.1,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001990,24201,"Cabbage, Chinese flowering, raw",16.96940726577438,2.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001988,24201,"Cabbage, Chinese flowering, boiled, drained",17.68642447418738,2.9,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001998,24201,"Cabbage, mustard, raw",18.40344168260038,1.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F001997,24201,"Cabbage, mustard, boiled, drained",19.120458891013385,1.9,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002006,24201,"Cabbage, red, raw",29.15869980879541,3.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002003,24201,"Cabbage, red, boiled, drained",30.353728489483746,3.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002010,24201,"Cabbage, savoy, raw",21.510516252390058,2.3,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002009,24201,"Cabbage, savoy, boiled, drained",22.22753346080306,2.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002015,24201,"Cabbage, white, raw",21.749521988527725,2.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002014,24201,"Cabbage, white, boiled, drained",22.705544933078393,2.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002239,24705,"Capsicum, green, fresh, raw",20.076481835564053,2,True,Vegetables,Vegetables,2,0,2
F002238,24705,"Capsicum, green, fresh, fried, no added fat",22.22753346080306,2.3,True,Vegetables,Vegetables,2,0,2
F002247,24705,"Capsicum, red, fresh, raw",28.20267686424474,1.8,True,Vegetables,Vegetables,2,0,2
F002246,24705,"Capsicum, red, fresh, fried, no added fat",31.548757170172085,2,True,Vegetables,Vegetables,2,0,2
F002266,24301,"Carrot, baby, peeled, fresh, raw",32.026768642447415,3.3,True,Vegetables,Vegetables,2,0,2
F002265,24301,"Carrot, baby, peeled, fresh, boiled, drained",34.41682600382409,3.5,True,Vegetables,Vegetables,2,0,2
F002263,24301,"Carrot, baby, baked, no added fat",34.894837476099426,3.6,True,Vegetables,Vegetables,2,0,2
F002276,24301,"Carrot, mature, peeled, fresh, raw",35.13384321223709,3.4,True,Vegetables,Vegetables,2,0,2
F002274,24301,"Carrot, mature, peeled, fresh, baked, no added fat",42.782026768642446,4.1,True,Vegetables,Vegetables,2,0,2
F002275,24301,"Carrot, mature, peeled, fresh, boiled, drained",32.98279158699809,3.3,True,Vegetables,Vegetables,2,0,2
F002286,24302,"Cassava, peeled, fresh, raw",140.2963671128107,4.6,True,Vegetables,Vegetables,2,0,2
F002285,24302,"Cassava, peeled, fresh, boiled, drained",151.05162523900572,5,True,Vegetables,Vegetables,2,0,2
F002288,24302,"Cassava, white flesh, peeled, fresh, raw",153.91969407265773,4.6,True,Vegetables,Vegetables,2,0,2
F002287,24302,"Cassava, white flesh, peeled, fresh, boiled, drained",165.39196940726578,4.9,True,Vegetables,Vegetables,2,0,2
F002290,24302,"Cassava, yellow flesh, peeled, fresh, raw",126.91204588910134,4.7,True,Vegetables,Vegetables,2,0,2
F002289,24302,"Cassava, yellow flesh, peeled, fresh, boiled, drained",136.472275334608,5.1,True,Vegetables,Vegetables,2,0,2
F002378,24202,"Cauliflower, fresh, raw",24.378585086042065,1.2,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002377,24202,"Cauliflower, fresh, boiled, drained",25.5736137667304,1.2,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002384,24302,"Celeriac, peeled, raw",38.0019120458891,5.1,True,Vegetables,Vegetables,2,0,2
F002383,24302,"Celeriac, peeled, boiled, drained",40.86998087954111,5.5,True,Vegetables,Vegetables,2,0,2
F002390,24402,"Celery, fresh, raw",14.818355640535373,1.4,True,Vegetables,Vegetables,2,0,2
F002389,24402,"Celery, fresh, fried, no added fat",18.164435946462714,1.8,True,Vegetables,Vegetables,2,0,2
F002884,24302,"Chicory, raw",16.013384321223707,1.8,True,Vegetables,Vegetables,2,0,2
F002883,24302,"Chicory, boiled, drained",18.881453154875715,2.1,True,Vegetables,Vegetables,2,0,2
F002896,24705,"Chilli (chili), green, raw",43.26003824091778,12.9,True,Vegetables,Vegetables,2,0,2
F002894,24705,"Chilli (chili), green, fried, no added fat",48.040152963671126,14.3,True,Vegetables,Vegetables,2,0,2
F002901,24705,"Chilli (chili), red, raw",47.801147227533455,10.6,True,Vegetables,Vegetables,2,0,2
F002900,24705,"Chilli (chili), red, fried, no added fat",53.05927342256214,11.8,True,Vegetables,Vegetables,2,0,2
F002907,24403,"Chives, raw",28.680688336520074,4.7,True,Vegetables,Vegetables,2,0,2
F002949,24705,"Choko, peeled, fresh, raw",20.793499043977054,1.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F002948,24705,"Choko, peeled, fresh, boiled, drained",24.617590822179732,1.7,True,Vegetables,Non-Starchy Vegetables,2,2,2
F003192,24403,"Coriander, fresh, leaves & stems",39.913957934990435,3.5,True,Vegetables,Vegetables,2,0,2
F003209,24704,"Corn, fresh on cob, raw",87.47609942638623,3.8,True,Vegetables,Vegetables,2,0,2
F003200,24704,"Corn, fresh on cob, boiled, drained",91.06118546845124,4,True,Vegetables,Vegetables,2,0,2
F003220,24704,"Corn, kernels, canned in brine, drained",93.45124282982792,2.7,True,Vegetables,Vegetables,2,0,2
F003202,24704,"Corn, kernels, purchased frozen, raw",93.21223709369025,2.5,True,Vegetables,Vegetables,2,0,2
F003201,24704,"Corn, kernels, purchased frozen, boiled, drained",108.03059273422562,3.5,True,Vegetables,Vegetables,2,0,2
F003319,24705,"Cucumber, common, peeled, raw",11.950286806883364,0.6,True,Vegetables,Non-Starchy Vegetables,2,2,2
F003320,24705,"Cucumber, common, unpeeled, raw",11.950286806883364,1.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F003321,24705,"Cucumber, Lebanese, unpeeled, raw",12.4282982791587,0.9,True,Vegetables,Non-Starchy Vegetables,2,2,2
F003324,24705,"Cucumber, telegraph, unpeeled, raw",13.38432122370937,0.9,True,Vegetables,Non-Starchy Vegetables,2,2,2
F003509,24403,"Dill, fresh, raw",40.63097514340344,3.3,True,Vegetables,Vegetables,2,0,2
F003761,24705,"Eggplant, unpeeled, fresh, raw",22.22753346080306,2.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F003760,24705,"Eggplant, unpeeled, fresh, grilled, no added fat",31.548757170172085,3.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F003759,24705,"Eggplant, unpeeled, fresh, baked, no added fat",26.051625239005734,2.9,True,Vegetables,Non-Starchy Vegetables,2,2,2
F003784,24401,"Endive, fresh, raw",13.862332695984703,2.2,True,Vegetables,Non-Starchy Vegetables,2,2,2
F003820,24801,"Fennel, fresh, raw",21.988527724665392,1.8,True,Vegetables,Vegetables,2,0,2
F003819,24801,"Fennel, fresh, boiled, drained",25.812619502868067,2.1,True,Vegetables,Vegetables,2,0,2
F004193,24802,"Garlic, peeled, fresh, raw",124.76099426386233,16.9,True,Vegetables,Vegetables,2,0,2
F004192,24802,"Garlic, peeled, fresh, fried, no added fat",201.24282982791587,27.3,True,Vegetables,Vegetables,2,0,2
F004213,24302,"Ginger, peeled, fresh, raw",31.548757170172085,2.8,True,Vegetables,Vegetables,2,0,2
F004212,24302,"Ginger, peeled, fresh, fried, no added fat",38.24091778202677,3.4,True,Vegetables,Vegetables,2,0,2
F004781,24201,"Kale, raw",45.650095602294456,3.6,True,Vegetables,Non-Starchy Vegetables,2,2,2
F004820,24201,"Kohlrabi, peeled, fresh, raw",38.95793499043977,3.3,True,Vegetables,Non-Starchy Vegetables,2,2,2
F004819,24201,"Kohlrabi, peeled, fresh, boiled, drained",40.63097514340344,3.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005164,24802,"Leek, fresh, raw",32.50478011472275,3.1,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005163,24802,"Leek, fresh, fried, no added fat",39.19694072657744,3.7,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005162,24802,"Leek, fresh, boiled, drained",36.089866156787764,3.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005191,24401,"Lettuce, cos, raw",19.120458891013385,1.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005192,24401,"Lettuce, iceberg, raw",9.082217973231357,1.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005193,24401,"Lettuce, mignonette, raw",15.296367112810707,1.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005513,24705,"Melon, bitter, fresh, raw",10.994263862332696,3.3,True,Vegetables,Vegetables,2,0,2
F005514,24705,"Melon, hairy, fresh, raw",14.579349904397706,2.1,True,Vegetables,Vegetables,2,0,2
F005700,24403,"Mint, fresh, raw",53.77629063097514,7.2,True,Vegetables,Vegetables,2,0,2
F005813,24803,"Mixed vegetables, purchased frozen, carrot, corn & pea/bean, boiled, drained",44.69407265774378,5.9,True,Vegetables,Vegetables,2,0,2
F005946,24703,"Mushroom, common, fresh, raw",20.554493307839387,1.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005945,24703,"Mushroom, common, fresh, fried, no added fat",36.5678776290631,2.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005949,24703,"Mushroom, common, vitamin D enhanced, fresh, raw",20.554493307839387,1.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F005948,24703,"Mushroom, common, vitamin D enhanced, fresh, fried, no added fat",36.5678776290631,2.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F006195,24705,"Okra, raw",26.76864244741874,3.7,True,Vegetables,Non-Starchy Vegetables,2,2,2
F006194,24705,"Okra, cooked, no added fat",28.91969407265774,4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F006225,24802,"Onion, mature, brown skinned, peeled, raw",33.22179732313575,2.7,True,Vegetables,Vegetables,2,0,2
F006224,24802,"Onion, mature, brown skinned, peeled, fresh, fried, no added fat",53.53728489483748,4.4,True,Vegetables,Vegetables,2,0,2
F006243,24802,"Onion, mature, white skinned, peeled, fresh, raw",30.592734225621413,2.1,True,Vegetables,Vegetables,2,0,2
F006242,24802,"Onion, mature, white skinned, peeled, fresh, fried, no added fat",48.51816443594646,3.3,True,Vegetables,Vegetables,2,0,2
F006250,24802,"Onion, spring, fresh, raw",30.353728489483746,1.9,True,Vegetables,Vegetables,2,0,2
F006249,24802,"Onion, spring, fresh, fried, no added fat",48.75717017208413,3.1,True,Vegetables,Vegetables,2,0,2
F006321,24403,"Parsley, continental, fresh, raw",23.900573613766728,4.7,True,Vegetables,Vegetables,2,0,2
F006322,24403,"Parsley, curly, fresh, raw",22.94455066921606,5.8,True,Vegetables,Vegetables,2,0,2
F006328,24302,"Parsnip, peeled, fresh, raw",56.64435946462715,3.6,True,Vegetables,Vegetables,2,0,2
F006326,24302,"Parsnip, peeled, fresh, baked, no added fat",69.07265774378585,4.5,True,Vegetables,Vegetables,2,0,2
F006327,24302,"Parsnip, peeled, fresh, boiled, drained",60.94646271510516,3.9,True,Vegetables,Vegetables,2,0,2
F006536,24501,"Pea, green, fresh, raw",70.26768642447418,5.6,True,Vegetables,Vegetables,2,0,2
F006535,24501,"Pea, green, fresh, boiled, drained",59.99043977055449,5.2,True,Vegetables,Vegetables,2,0,2
F006538,24501,"Pea, green, frozen, boiled, drained",62.380497131931165,6.1,True,Vegetables,Vegetables,2,0,2
F007235,24102,"Potato, chips, regular, fast food outlet, deep fried, blended oil, salted",225.62141491395792,3,False,Potato Fries,Deep Fried Foods,1,0,1
F007236,24102,"Potato, chips, regular, fast food outlet, deep fried, monounsaturated oil, salted",244.0248565965583,3,False,Potato Fries,Deep Fried Foods,1,0,1
F007238,24102,"Potato, chips, regular, independent takeaway outlet, deep fried, blended oil, salted",238.2887189292543,3,False,Potato Fries,Deep Fried Foods,1,0,1
F007242,24102,"Potato, chips, regular, purchased frozen, baked, no added fat",259.79923518164435,4.6,True,Potato Fries,Potato Fries,0,0,0
F007247,24101,"Potato, coliban, peeled, raw",58.07839388145315,1.1,True,Vegetables,Vegetables,2,0,2
F007244,24101,"Potato, coliban, peeled, baked, no added fat",87.95411089866157,1.7,True,Vegetables,Vegetables,2,0,2
F007245,24101,"Potato, coliban, peeled, boiled, drained",55.927342256214146,2,True,Vegetables,Vegetables,2,0,2
F007254,24101,"Potato, desiree, peeled, raw",57.36137667304015,1.7,True,Vegetables,Vegetables,2,0,2
F007250,24101,"Potato, desiree, peeled, baked, no added fat",86.9980879541109,2.6,True,Vegetables,Vegetables,2,0,2
F007252,24101,"Potato, desiree, peeled, boiled, drained",58.556405353728486,1.7,True,Vegetables,Vegetables,2,0,2
F007308,24101,"Potato, new, peeled, raw",65.0095602294455,1.1,True,Vegetables,Vegetables,2,0,2
F007305,24101,"Potato, new, peeled, baked, no added fat",98.7093690248566,1.7,True,Vegetables,Vegetables,2,0,2
F007306,24101,"Potato, new, peeled, boiled, drained",67.39961759082217,2.3,True,Vegetables,Vegetables,2,0,2
F007325,24101,"Potato, pale skin, peeled, raw",58.07839388145315,1.1,True,Vegetables,Vegetables,2,0,2
F007314,24101,"Potato, pale skin, peeled, baked, no added fat",87.95411089866157,1.7,True,Vegetables,Vegetables,2,0,2
F007320,24101,"Potato, pale skin, peeled, boiled, drained",63.81453154875717,2.1,True,Vegetables,Vegetables,2,0,2
F007361,24101,"Potato, pontiac, peeled, raw",66.4435946462715,2.1,True,Vegetables,Vegetables,2,0,2
F007358,24101,"Potato, pontiac, peeled, baked, no added fat",100.62141491395793,3.2,True,Vegetables,Vegetables,2,0,2
F007359,24101,"Potato, pontiac, peeled, boiled, drained",67.63862332695984,2.1,True,Vegetables,Vegetables,2,0,2
F007368,24101,"Potato, red skin, peeled, raw",57.36137667304015,1.7,True,Vegetables,Vegetables,2,0,2
F007364,24101,"Potato, red skin, peeled, baked, no added fat",86.9980879541109,2.6,True,Vegetables,Vegetables,2,0,2
F007366,24101,"Potato, red skin, peeled, boiled, drained",71.22370936902486,2.4,True,Vegetables,Vegetables,2,0,2
F007386,24101,"Potato, sebago, peeled, raw",72.41873804971318,2.2,True,Vegetables,Vegetables,2,0,2
F007383,24101,"Potato, sebago, peeled, baked, no added fat",109.94263862332696,3.3,True,Vegetables,Vegetables,2,0,2
F007384,24103,"Potato, sebago, peeled, boiled, drained",72.65774378585085,2.5,True,Vegetables,Vegetables,2,0,2
F007269,24102,"Potato, fries, fast food outlet, deep fried, monounsaturated oil, salted",316.20458891013385,3.1,False,Potato Fries,Deep Fried Foods,1,0,1
F007279,24102,"Potato, fries, independent takeaway outlet, deep fried, blended oil, salted",325.2868068833652,3.1,False,Potato Fries,Deep Fried Foods,1,0,1
F007535,24701,"Pumpkin, butternut, peeled, fresh, raw",45.172084130019115,1.8,True,Vegetables,Vegetables,2,0,2
F007533,24701,"Pumpkin, butternut, peeled, fresh, baked, no added fat",53.05927342256214,2.1,True,Vegetables,Vegetables,2,0,2
F007534,24701,"Pumpkin, butternut, peeled, fresh, boiled, drained",47.08413001912046,1.9,True,Vegetables,Vegetables,2,0,2
F007540,24701,"Pumpkin, golden nugget, peeled, fresh, raw",29.636711281070745,1.1,True,Vegetables,Vegetables,2,0,2
F007538,24701,"Pumpkin, golden nugget, peeled, fresh, baked, no added fat",34.894837476099426,1.3,True,Vegetables,Vegetables,2,0,2
F007539,24701,"Pumpkin, golden nugget, peeled, fresh, boiled, drained",30.83173996175908,1.1,True,Vegetables,Vegetables,2,0,2
F007545,24701,"Pumpkin, jarrahdale, peeled, fresh, raw",26.52963671128107,1.6,True,Vegetables,Vegetables,2,0,2
F007543,24701,"Pumpkin, jarrahdale, peeled, fresh, baked, no added fat",31.309751434034414,1.9,True,Vegetables,Vegetables,2,0,2
F007544,24701,"Pumpkin, jarrahdale, peeled, fresh, boiled, drained",27.724665391969406,1.7,True,Vegetables,Vegetables,2,0,2
F007555,24701,"Pumpkin, peeled, fresh, raw",37.76290630975143,1.8,True,Vegetables,Vegetables,2,0,2
F007553,24701,"Pumpkin, peeled, fresh, baked, no added fat",44.45506692160612,2.1,True,Vegetables,Vegetables,2,0,2
F007554,24701,"Pumpkin, peeled, fresh, boiled, drained",39.19694072657744,1.9,True,Vegetables,Vegetables,2,0,2
F007559,24701,"Pumpkin, Queensland blue, peeled, fresh, raw",49.7131931166348,2.7,True,Vegetables,Vegetables,2,0,2
F007557,24701,"Pumpkin, Queensland blue, peeled, fresh, baked, no added fat",58.31739961759082,3.2,True,Vegetables,Vegetables,2,0,2
F007558,24701,"Pumpkin, Queensland blue, peeled, fresh, boiled, drained",51.625239005736134,2.8,True,Vegetables,Vegetables,2,0,2
F007606,24302,"Radish, red skinned, unpeeled, raw",14.818355640535373,1.1,True,Vegetables,Non-Starchy Vegetables,2,2,2
F007608,24302,"Radish, white skinned, peeled, raw",20.554493307839387,1.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F007712,24401,"Rocket, fresh, raw",21.749521988527725,2.4,True,Vegetables,Vegetables,2,0,2
F007716,24403,"Rosemary, fresh, raw",94.88527724665391,14.1,True,Vegetables,Vegetables,2,0,2
F008204,24404,"Seaweed, nori, dried",302.5812619502868,34.3,True,Vegetables,Vegetables,2,0,2
F008203,24404,"Seaweed, boiled, drained",54.493307839388144,6.2,True,Vegetables,Vegetables,2,0,2
F008227,24802,"Shallot, peeled, fresh, raw",25.5736137667304,2.9,True,Vegetables,Vegetables,2,0,2
F008226,24802,"Shallot, peeled, fresh, fried, no added fat",41.10898661567877,4.7,True,Vegetables,Vegetables,2,0,2
F008267,24401,"Silverbeet, fresh, raw",15.774378585086042,2,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008266,24401,"Silverbeet, fresh, boiled, drained",18.40344168260038,2.3,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008373,24501,"Snow pea, fresh, raw",37.523900573613766,2.6,True,Vegetables,Vegetables,2,0,2
F008372,24501,"Snow pea, fresh, fried, no added fat",46.84512428298279,3.2,True,Vegetables,Vegetables,2,0,2
F008371,24501,"Snow pea, fresh, boiled, drained",40.391969407265776,2.8,True,Vegetables,Vegetables,2,0,2
F008749,24401,"Spinach, baby, fresh, raw",16.252390057361374,2.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008761,24401,"Spinach, Mature English, fresh, raw",19.59847036328872,2.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008760,24401,"Spinach, Mature English, fresh, boiled, drained",23.183556405353727,2.9,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008763,24401,"Spinach, water, fresh, raw",26.2906309751434,2.8,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008803,24503,"Sprout, alfalfa, fresh, raw",21.749521988527725,2.2,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008806,24503,"Sprout, bean, fresh, raw",22.466539196940726,1.3,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008811,24702,"Squash, button, fresh, raw",26.2906309751434,0.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008810,24702,"Squash, button, fresh, boiled, drained",31.309751434034414,0.6,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008813,24702,"Squash, scallopini, fresh, raw",20.076481835564053,0.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F008812,24702,"Squash, scallopini, fresh, boiled, drained",23.900573613766728,0.6,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009021,24302,"Swede, peeled, fresh, raw",22.22753346080306,2.2,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009020,24302,"Swede, peeled, fresh, boiled, drained",23.900573613766728,2.4,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009035,24302,"Sweet potato, orange flesh, peeled, fresh, raw",70.02868068833652,2.6,True,Vegetables,Vegetables,2,0,2
F009033,24302,"Sweet potato, orange flesh, peeled, fresh, baked, no added fat",85.32504780114722,3.1,True,Vegetables,Vegetables,2,0,2
F009034,24302,"Sweet potato, orange flesh, peeled, fresh, boiled, drained",75.2868068833652,2.7,True,Vegetables,Vegetables,2,0,2
F009081,16804,"Tamarind, paste, pure",250.4780114722753,5.1,True,Fruits,Fruits,2,2,2
